ts,stage,step,train_loss,val_loss,reg
2026-03-02T11:43:22.605293+00:00,warmup,41,0.9550838470458984,0.7654526829719543,0.0
2026-03-02T11:43:22.607377+00:00,warmup,42,0.9546554088592529,0.764902651309967,0.0
2026-03-02T11:43:22.608458+00:00,warmup,43,0.9542263746261597,0.7643446326255798,0.0
2026-03-02T11:43:22.610785+00:00,warmup,44,0.9537988901138306,0.7638505101203918,0.0
2026-03-02T11:43:22.611941+00:00,warmup,45,0.9533493518829346,0.7634708881378174,0.0
2026-03-02T11:43:22.612790+00:00,warmup,46,0.952873170375824,0.7631585001945496,0.0
2026-03-02T11:43:22.613633+00:00,warmup,47,0.9523926377296448,0.762837827205658,0.0
2026-03-02T11:43:22.616326+00:00,warmup,48,0.9519097208976746,0.7624380588531494,0.0
2026-03-02T11:43:22.618251+00:00,warmup,49,0.9514055252075195,0.7619695663452148,0.0
2026-03-02T11:43:22.619415+00:00,warmup,50,0.950884222984314,0.7615974545478821,0.0
2026-03-02T11:43:22.620523+00:00,warmup,51,0.9503554701805115,0.7614341974258423,0.0
2026-03-02T11:43:22.621717+00:00,warmup,52,0.9497984051704407,0.7615155577659607,0.0
2026-03-02T11:43:22.623047+00:00,warmup,53,0.9492077827453613,0.7617166638374329,0.0
2026-03-02T11:43:22.624455+00:00,warmup,54,0.9486035704612732,0.7618131041526794,0.0
2026-03-02T11:43:22.625760+00:00,warmup,55,0.9479781985282898,0.7617206573486328,0.0
2026-03-02T11:43:22.627473+00:00,warmup,56,0.9473304152488708,0.761600911617279,0.0
2026-03-02T11:43:22.629098+00:00,warmup,57,0.9466798305511475,0.76174396276474,0.0
2026-03-02T11:43:22.632089+00:00,warmup,58,0.9460150003433228,0.7618401646614075,0.0
2026-03-02T11:43:22.633240+00:00,warmup,59,0.9454610347747803,0.7640836834907532,0.0
2026-03-02T11:43:22.635021+00:00,warmup,60,0.9457484483718872,0.7627289295196533,0.0
2026-03-02T11:43:22.636990+00:00,warmup,61,0.9457050561904907,0.7612420916557312,0.0
2026-03-02T11:43:22.640095+00:00,warmup,62,0.9437032341957092,0.7634292840957642,0.0
2026-03-02T11:43:22.641242+00:00,warmup,63,0.9445681571960449,0.7608178853988647,0.0
2026-03-02T11:43:22.642377+00:00,warmup,64,0.9428626298904419,0.761315643787384,0.0
2026-03-02T11:43:22.643591+00:00,warmup,65,0.9432991147041321,0.7617921233177185,0.0
2026-03-02T11:43:22.644715+00:00,warmup,66,0.942051887512207,0.7626039385795593,0.0
2026-03-02T11:43:22.646669+00:00,warmup,67,0.9421374797821045,0.7602940201759338,0.0
2026-03-02T11:43:22.647771+00:00,warmup,68,0.9412241578102112,0.7602559924125671,0.0
2026-03-02T11:43:22.654160+00:00,warmup,69,0.9410926699638367,0.7614208459854126,0.0
2026-03-02T11:43:22.655240+00:00,warmup,70,0.9404104948043823,0.7620275020599365,0.0
2026-03-02T11:43:22.656804+00:00,warmup,71,0.9400579929351807,0.7608675956726074,0.0
2026-03-02T11:43:22.657813+00:00,warmup,72,0.9395900368690491,0.7610086798667908,0.0
2026-03-02T11:43:22.662215+00:00,warmup,73,0.939054548740387,0.7625333070755005,0.0
2026-03-02T11:43:22.669229+00:00,warmup,74,0.938778281211853,0.7618793249130249,36.14912414550781
2026-03-02T11:43:26.478421+00:00,warmup,75,0.9381044507026672,0.8038462996482849,0.0
2026-03-02T11:43:26.480405+00:00,warmup,76,0.9825506210327148,0.761450469493866,0.0
2026-03-02T11:43:26.483181+00:00,warmup,77,0.9399703741073608,0.7790812253952026,0.0
2026-03-02T11:43:26.488759+00:00,warmup,78,0.9499912858009338,0.7961929440498352,0.0
2026-03-02T11:43:26.491670+00:00,warmup,79,0.9639697074890137,0.7843518853187561,0.0
2026-03-02T11:43:26.493073+00:00,warmup,80,0.9551345109939575,0.7661821842193604,0.0
2026-03-02T11:43:26.494536+00:00,warmup,81,0.9415024518966675,0.7602775692939758,0.0
2026-03-02T11:43:26.495963+00:00,warmup,82,0.9382351040840149,0.7668646574020386,0.0
2026-03-02T11:43:26.497409+00:00,warmup,83,0.9449950456619263,0.7727280855178833,0.0
2026-03-02T11:43:26.498489+00:00,warmup,84,0.9503573179244995,0.770598292350769,0.0
2026-03-02T11:43:26.503214+00:00,warmup,85,0.9480167627334595,0.7647244930267334,0.0
2026-03-02T11:43:26.505410+00:00,warmup,86,0.941656231880188,0.7622648477554321,0.0
2026-03-02T11:43:26.507643+00:00,warmup,87,0.9377061128616333,0.7656568884849548,0.0
2026-03-02T11:43:26.509419+00:00,warmup,88,0.9388062357902527,0.7711029052734375,0.0
2026-03-02T11:43:26.511319+00:00,warmup,89,0.9423195719718933,0.773221492767334,0.0
2026-03-02T11:43:26.513273+00:00,warmup,90,0.9439707398414612,0.7703143954277039,0.0
2026-03-02T11:43:26.514530+00:00,warmup,91,0.9422516226768494,0.7649500966072083,0.0
2026-03-02T11:43:26.517069+00:00,warmup,92,0.9390471577644348,0.7609618902206421,0.0
2026-03-02T11:43:26.521959+00:00,warmup,93,0.9371839165687561,0.7602078914642334,0.0
2026-03-02T11:43:26.523856+00:00,warmup,94,0.937799870967865,0.7614785432815552,0.0
2026-03-02T11:43:26.526223+00:00,warmup,95,0.9395814538002014,0.7623041272163391,0.0
2026-03-02T11:43:26.528204+00:00,warmup,96,0.9403704404830933,0.7616323232650757,0.0
2026-03-02T11:43:26.530710+00:00,warmup,97,0.9393674731254578,0.7605215311050415,0.0
2026-03-02T11:43:26.532780+00:00,warmup,98,0.937621533870697,0.7605943083763123,0.0
2026-03-02T11:43:26.534856+00:00,warmup,99,0.9366822242736816,0.7622091174125671,0.0
2026-03-02T11:43:26.535984+00:00,warmup,100,0.9370583891868591,0.7641319036483765,0.0
2026-03-02T11:43:26.538179+00:00,warmup,101,0.9379274845123291,0.7648299336433411,0.0
2026-03-02T11:43:26.546857+00:00,warmup,102,0.9381626844406128,0.7639028429985046,0.0
2026-03-02T11:43:26.549157+00:00,warmup,103,0.9374662637710571,0.762265682220459,0.0
2026-03-02T11:43:26.550213+00:00,warmup,104,0.9364983439445496,0.7611463069915771,0.0
2026-03-02T11:43:26.551174+00:00,warmup,105,0.9360726475715637,0.7610023021697998,0.0
2026-03-02T11:43:26.552763+00:00,warmup,106,0.9363316893577576,0.7613565921783447,0.0
2026-03-02T11:43:26.553964+00:00,warmup,107,0.93670654296875,0.7615591287612915,0.0
2026-03-02T11:43:26.555005+00:00,warmup,108,0.9366120100021362,0.7615283727645874,0.0
2026-03-02T11:43:26.555978+00:00,warmup,109,0.9360566139221191,0.7616732120513916,0.0
2026-03-02T11:43:26.556950+00:00,warmup,110,0.9355323910713196,0.7622291445732117,0.0
2026-03-02T11:43:26.558087+00:00,warmup,111,0.935409665107727,0.762869656085968,0.0
2026-03-02T11:43:26.559724+00:00,warmup,112,0.9355641007423401,0.7630336284637451,0.0
2026-03-02T11:43:26.563653+00:00,warmup,113,0.935600996017456,0.7625338435173035,0.0
2026-03-02T11:43:26.566304+00:00,warmup,114,0.9353297352790833,0.7617412209510803,0.0
2026-03-02T11:43:26.569725+00:00,warmup,115,0.9349309802055359,0.7611947059631348,0.0
2026-03-02T11:43:26.570714+00:00,warmup,116,0.9346917271614075,0.7611182332038879,0.0
2026-03-02T11:43:26.572016+00:00,warmup,117,0.9346667528152466,0.7613528370857239,0.0
2026-03-02T11:43:26.573955+00:00,warmup,118,0.9346585273742676,0.7616744041442871,0.0
2026-03-02T11:43:26.574978+00:00,warmup,119,0.9344910383224487,0.7620370388031006,0.0
2026-03-02T11:43:26.576124+00:00,warmup,120,0.9342097043991089,0.7624675631523132,0.0
2026-03-02T11:43:26.577224+00:00,warmup,121,0.9339817762374878,0.7628445029258728,0.0
2026-03-02T11:43:26.579043+00:00,warmup,122,0.9338710308074951,0.7629286050796509,0.0
2026-03-02T11:43:26.580250+00:00,warmup,123,0.9337862133979797,0.7626273036003113,0.0
2026-03-02T11:43:26.581381+00:00,warmup,124,0.9336292147636414,0.7621371150016785,0.0
2026-03-02T11:43:26.583003+00:00,warmup,125,0.9334133863449097,0.7617811560630798,0.0
2026-03-02T11:43:26.584192+00:00,warmup,126,0.9332172870635986,0.7617467641830444,0.0
2026-03-02T11:43:26.585434+00:00,warmup,127,0.9330724477767944,0.7620091438293457,0.0
2026-03-02T11:43:26.593402+00:00,warmup,128,0.93293696641922,0.7624490261077881,0.0
2026-03-02T11:43:26.596452+00:00,warmup,129,0.9327696561813354,0.7629518508911133,0.0
2026-03-02T11:43:26.598478+00:00,warmup,130,0.9325813055038452,0.7633869647979736,0.0
2026-03-02T11:43:26.599827+00:00,warmup,131,0.9324038028717041,0.7635930776596069,0.0
2026-03-02T11:43:26.602783+00:00,warmup,132,0.932241678237915,0.7634776830673218,0.0
2026-03-02T11:43:26.608332+00:00,warmup,133,0.9320786595344543,0.7631252408027649,0.0
2026-03-02T11:43:26.611216+00:00,warmup,134,0.931907594203949,0.76275634765625,0.0
2026-03-02T11:43:26.612324+00:00,warmup,135,0.931731641292572,0.762572705745697,0.0
2026-03-02T11:43:26.614679+00:00,warmup,136,0.9315536618232727,0.7626516819000244,0.0
2026-03-02T11:43:26.616091+00:00,warmup,137,0.9313766360282898,0.7629501223564148,0.0
2026-03-02T11:43:26.618070+00:00,warmup,138,0.9312049150466919,0.7633517384529114,0.0
2026-03-02T11:43:26.619355+00:00,warmup,139,0.9310348629951477,0.7637071013450623,0.0
2026-03-02T11:43:26.621574+00:00,warmup,140,0.9308562278747559,0.7638909816741943,0.0
2026-03-02T11:43:26.622849+00:00,warmup,141,0.9306698441505432,0.7638741135597229,0.0
2026-03-02T11:43:26.623998+00:00,warmup,142,0.9304907917976379,0.7637434601783752,0.0
2026-03-02T11:43:26.625470+00:00,warmup,143,0.9303230047225952,0.7636386752128601,0.0
2026-03-02T11:43:26.627106+00:00,warmup,144,0.9301483035087585,0.7636659741401672,0.0
2026-03-02T11:43:26.629210+00:00,warmup,145,0.9299578666687012,0.7638485431671143,0.0
2026-03-02T11:43:26.630959+00:00,warmup,146,0.9297696948051453,0.7641199231147766,0.0
2026-03-02T11:43:26.631991+00:00,warmup,147,0.9295965433120728,0.7643595933914185,0.0
2026-03-02T11:43:26.632952+00:00,warmup,148,0.9294221997261047,0.7644713521003723,0.0
2026-03-02T11:43:26.635057+00:00,warmup,149,0.9292323589324951,0.7644506096839905,39.09144592285156
2026-03-02T11:43:30.215662+00:00,warmup,150,0.9290416836738586,0.7756720185279846,0.0
2026-03-02T11:43:30.218323+00:00,warmup,151,0.946760356426239,0.7719773650169373,0.0
2026-03-02T11:43:30.222472+00:00,warmup,152,0.9317855834960938,0.7930117249488831,0.0
2026-03-02T11:43:30.223666+00:00,warmup,153,0.9447547793388367,0.7772455215454102,0.0
2026-03-02T11:43:30.225438+00:00,warmup,154,0.9337879419326782,0.7643865942955017,0.0
2026-03-02T11:43:30.226751+00:00,warmup,155,0.9283691048622131,0.7677704095840454,0.0
2026-03-02T11:43:30.232138+00:00,warmup,156,0.9353782534599304,0.7684714794158936,0.0
2026-03-02T11:43:30.233452+00:00,warmup,157,0.936170756816864,0.7646179795265198,0.0
2026-03-02T11:43:30.234574+00:00,warmup,158,0.9300809502601624,0.7668121457099915,0.0
2026-03-02T11:43:30.235656+00:00,warmup,159,0.9280552268028259,0.7741886973381042,0.0
2026-03-02T11:43:30.236858+00:00,warmup,160,0.9315564036369324,0.7762240171432495,0.0
2026-03-02T11:43:30.237869+00:00,warmup,161,0.93299800157547,0.7704567313194275,0.0
2026-03-02T11:43:30.239503+00:00,warmup,162,0.9300956726074219,0.7638550996780396,0.0
2026-03-02T11:43:30.240775+00:00,warmup,163,0.9276225566864014,0.7619419097900391,0.0
2026-03-02T11:43:30.242208+00:00,warmup,164,0.9286916255950928,0.7629252672195435,0.0
2026-03-02T11:43:30.244265+00:00,warmup,165,0.9305251836776733,0.7631648182868958,0.0
2026-03-02T11:43:30.245512+00:00,warmup,166,0.9297705888748169,0.7635152339935303,0.0
2026-03-02T11:43:30.248577+00:00,warmup,167,0.9277052283287048,0.7663382887840271,0.0
2026-03-02T11:43:30.250507+00:00,warmup,168,0.9272840023040771,0.7702823281288147,0.0
2026-03-02T11:43:30.251863+00:00,warmup,169,0.9284646511077881,0.7715319395065308,0.0
2026-03-02T11:43:30.252808+00:00,warmup,170,0.9288471937179565,0.7690988779067993,0.0
2026-03-02T11:43:30.253894+00:00,warmup,171,0.9277299046516418,0.765731155872345,0.0
2026-03-02T11:43:30.254790+00:00,warmup,172,0.9267955422401428,0.7640332579612732,0.0
2026-03-02T11:43:30.259342+00:00,warmup,173,0.9271455407142639,0.7638212442398071,0.0
2026-03-02T11:43:30.260503+00:00,warmup,174,0.9277123212814331,0.7639316916465759,0.0
2026-03-02T11:43:30.268626+00:00,warmup,175,0.9272870421409607,0.7646202445030212,0.0
2026-03-02T11:43:30.270440+00:00,warmup,176,0.9264625310897827,0.7664502859115601,0.0
2026-03-02T11:43:30.272358+00:00,warmup,177,0.9263620972633362,0.768291711807251,0.0
2026-03-02T11:43:30.273669+00:00,warmup,178,0.9267392754554749,0.768345057964325,0.0
2026-03-02T11:43:30.275525+00:00,warmup,179,0.9266157150268555,0.7665943503379822,0.0
2026-03-02T11:43:30.276549+00:00,warmup,180,0.9260336756706238,0.7647023797035217,0.0
2026-03-02T11:43:30.278534+00:00,warmup,181,0.925809919834137,0.7638269066810608,0.0
2026-03-02T11:43:30.281985+00:00,warmup,182,0.926008939743042,0.7638409733772278,0.0
2026-03-02T11:43:30.283576+00:00,warmup,183,0.9259379506111145,0.7645233273506165,0.0
2026-03-02T11:43:30.285500+00:00,warmup,184,0.9254988431930542,0.7659308314323425,0.0
2026-03-02T11:43:30.286602+00:00,warmup,185,0.9252838492393494,0.7674376964569092,0.0
2026-03-02T11:43:30.287862+00:00,warmup,186,0.9253866672515869,0.7678769826889038,0.0
2026-03-02T11:43:30.288981+00:00,warmup,187,0.9252892732620239,0.7670109272003174,0.0
2026-03-02T11:43:30.290454+00:00,warmup,188,0.9249229431152344,0.7658143639564514,0.0
2026-03-02T11:43:30.291402+00:00,warmup,189,0.9247527122497559,0.7651607990264893,0.0
2026-03-02T11:43:30.293497+00:00,warmup,190,0.9248062372207642,0.7651696801185608,0.0
2026-03-02T11:43:30.295213+00:00,warmup,191,0.9246602654457092,0.7657821774482727,0.0
2026-03-02T11:43:30.296474+00:00,warmup,192,0.9243395924568176,0.7668270468711853,0.0
2026-03-02T11:43:30.298039+00:00,warmup,193,0.9242220520973206,0.7675759196281433,0.0
2026-03-02T11:43:30.299927+00:00,warmup,194,0.9242265820503235,0.7673357129096985,0.0
2026-03-02T11:43:30.301091+00:00,warmup,195,0.9240293502807617,0.7663912177085876,0.0
2026-03-02T11:43:30.301991+00:00,warmup,196,0.923764169216156,0.7655978798866272,0.0
2026-03-02T11:43:30.304537+00:00,warmup,197,0.923690140247345,0.7654094099998474,0.0
2026-03-02T11:43:30.305450+00:00,warmup,198,0.9236255884170532,0.7658489346504211,0.0
2026-03-02T11:43:30.306482+00:00,warmup,199,0.9233929514884949,0.7667434215545654,0.0
2026-03-02T11:43:30.310298+00:00,warmup,200,0.9232020378112793,0.7675071358680725,0.0
2026-03-02T11:43:30.311776+00:00,warmup,201,0.9231345653533936,0.7675021290779114,0.0
2026-03-02T11:43:30.313708+00:00,warmup,202,0.9229865670204163,0.7668501138687134,0.0
2026-03-02T11:43:30.315125+00:00,warmup,203,0.9227709174156189,0.7662302851676941,0.0
2026-03-02T11:43:30.316257+00:00,warmup,204,0.9226465821266174,0.7660787105560303,0.0
2026-03-02T11:43:30.321437+00:00,warmup,205,0.9225280284881592,0.7664499878883362,0.0
2026-03-02T11:43:30.322816+00:00,warmup,206,0.9223334789276123,0.7670889496803284,0.0
2026-03-02T11:43:30.323849+00:00,warmup,207,0.9221775531768799,0.7674149870872498,0.0
2026-03-02T11:43:30.324787+00:00,warmup,208,0.9220519661903381,0.7671032547950745,0.0
2026-03-02T11:43:30.325605+00:00,warmup,209,0.9218701720237732,0.766531229019165,0.0
2026-03-02T11:43:30.326691+00:00,warmup,210,0.9217050075531006,0.7662415504455566,0.0
2026-03-02T11:43:30.327808+00:00,warmup,211,0.9215714931488037,0.7664392590522766,0.0
2026-03-02T11:43:30.329547+00:00,warmup,212,0.9213914275169373,0.7669855952262878,0.0
2026-03-02T11:43:30.331225+00:00,warmup,213,0.9212204813957214,0.7673851847648621,0.0
2026-03-02T11:43:30.332572+00:00,warmup,214,0.92108154296875,0.7672203183174133,0.0
2026-03-02T11:43:30.334095+00:00,warmup,215,0.920900821685791,0.7667290568351746,0.0
2026-03-02T11:43:30.336182+00:00,warmup,216,0.9207242131233215,0.7664400339126587,0.0
2026-03-02T11:43:30.337427+00:00,warmup,217,0.920577347278595,0.7665798664093018,0.0
2026-03-02T11:43:30.338756+00:00,warmup,218,0.9203951954841614,0.7669963836669922,0.0
2026-03-02T11:43:30.341667+00:00,warmup,219,0.9202172756195068,0.7672205567359924,0.0
2026-03-02T11:43:30.343252+00:00,warmup,220,0.920059859752655,0.7669470310211182,0.0
2026-03-02T11:43:30.344330+00:00,warmup,221,0.9198747277259827,0.7664872407913208,0.0
2026-03-02T11:43:30.345550+00:00,warmup,222,0.9196983575820923,0.7663148641586304,0.0
2026-03-02T11:43:30.346667+00:00,warmup,223,0.9195280075073242,0.7665433287620544,0.0
2026-03-02T11:43:30.347648+00:00,warmup,224,0.9193395376205444,0.7668759226799011,42.05148696899414
2026-03-02T11:43:33.890488+00:00,warmup,225,0.9191646575927734,0.8268848061561584,0.0
2026-03-02T11:43:33.894491+00:00,warmup,226,0.9946372509002686,0.7661468386650085,0.0
2026-03-02T11:43:33.896522+00:00,warmup,227,0.9206371903419495,0.8167024850845337,0.0
2026-03-02T11:43:33.897978+00:00,warmup,228,0.948043704032898,0.838247537612915,0.0
2026-03-02T11:43:33.899345+00:00,warmup,229,0.9664785861968994,0.8071668744087219,0.0
2026-03-02T11:43:33.900526+00:00,warmup,230,0.9449435472488403,0.7729341387748718,0.0
2026-03-02T11:43:33.902404+00:00,warmup,231,0.9226425290107727,0.7654927968978882,0.0
2026-03-02T11:43:33.903650+00:00,warmup,232,0.9234155416488647,0.775505781173706,0.0
2026-03-02T11:43:33.905498+00:00,warmup,233,0.9373893141746521,0.7781546711921692,0.0
2026-03-02T11:43:33.907653+00:00,warmup,234,0.941962480545044,0.7699183225631714,0.0
2026-03-02T11:43:33.909792+00:00,warmup,235,0.9333188533782959,0.76377934217453,0.0
2026-03-02T11:43:33.911737+00:00,warmup,236,0.9228489995002747,0.7691695094108582,0.0
2026-03-02T11:43:33.913069+00:00,warmup,237,0.9205280542373657,0.782086968421936,0.0
2026-03-02T11:43:33.914282+00:00,warmup,238,0.9258260726928711,0.7908703684806824,0.0
2026-03-02T11:43:33.915720+00:00,warmup,239,0.9306614398956299,0.7888882756233215,0.0
2026-03-02T11:43:33.917062+00:00,warmup,240,0.9294997453689575,0.7791720628738403,0.0
2026-03-02T11:43:33.918412+00:00,warmup,241,0.9241155385971069,0.7695949673652649,0.0
2026-03-02T11:43:33.921998+00:00,warmup,242,0.9200491309165955,0.7655626535415649,0.0
2026-03-02T11:43:33.923286+00:00,warmup,243,0.9206035733222961,0.7661212086677551,0.0
2026-03-02T11:43:33.925849+00:00,warmup,244,0.92391437292099,0.7667605876922607,0.0
2026-03-02T11:43:33.927050+00:00,warmup,245,0.9256042838096619,0.765299916267395,0.0
2026-03-02T11:43:33.931553+00:00,warmup,246,0.9237617254257202,0.7637961506843567,0.0
2026-03-02T11:43:33.933294+00:00,warmup,247,0.9204584360122681,0.7653259038925171,0.0
2026-03-02T11:43:33.935757+00:00,warmup,248,0.9189497232437134,0.770014762878418,0.0
2026-03-02T11:43:33.938686+00:00,warmup,249,0.9201961755752563,0.7745855450630188,0.0
2026-03-02T11:43:33.940492+00:00,warmup,250,0.9222205281257629,0.7756057381629944,0.0
2026-03-02T11:43:33.941694+00:00,warmup,251,0.9225813150405884,0.7726043462753296,0.0
2026-03-02T11:43:33.942856+00:00,warmup,252,0.9209244847297668,0.7680583596229553,0.0
2026-03-02T11:43:33.944224+00:00,warmup,253,0.9190039038658142,0.7648584246635437,0.0
2026-03-02T11:43:33.945493+00:00,warmup,254,0.9186092615127563,0.7638931274414062,0.0
2026-03-02T11:43:33.947746+00:00,warmup,255,0.9197127223014832,0.7640112042427063,0.0
2026-03-02T11:43:33.948907+00:00,warmup,256,0.920721173286438,0.764057993888855,0.0
2026-03-02T11:43:33.949878+00:00,warmup,257,0.9204108119010925,0.7643166184425354,0.0
2026-03-02T11:43:33.951378+00:00,warmup,258,0.9191967248916626,0.7657405734062195,0.0
2026-03-02T11:43:33.952247+00:00,warmup,259,0.9184026718139648,0.7682644128799438,0.0
2026-03-02T11:43:33.954026+00:00,warmup,260,0.918655514717102,0.7704122066497803,0.0
2026-03-02T11:43:33.955182+00:00,warmup,261,0.9193125367164612,0.7706668376922607,0.0
2026-03-02T11:43:33.956317+00:00,warmup,262,0.9194072484970093,0.7689377665519714,0.0
2026-03-02T11:43:33.957372+00:00,warmup,263,0.9188074469566345,0.7665209174156189,0.0
2026-03-02T11:43:33.959515+00:00,warmup,264,0.9182212352752686,0.7647795081138611,0.0
2026-03-02T11:43:33.961712+00:00,warmup,265,0.9182223677635193,0.7640846967697144,0.0
2026-03-02T11:43:33.964087+00:00,warmup,266,0.918574869632721,0.7640526294708252,0.0
2026-03-02T11:43:33.965492+00:00,warmup,267,0.9186428189277649,0.7644591927528381,0.0
2026-03-02T11:43:33.966419+00:00,warmup,268,0.9182520508766174,0.7654842734336853,0.0
2026-03-02T11:43:33.967607+00:00,warmup,269,0.917849600315094,0.7670770883560181,0.0
2026-03-02T11:43:33.969224+00:00,warmup,270,0.9178409576416016,0.7685173153877258,0.0
2026-03-02T11:43:33.971747+00:00,warmup,271,0.918063759803772,0.7689222097396851,0.0
2026-03-02T11:43:33.972963+00:00,warmup,272,0.9180737137794495,0.7680982351303101,0.0
2026-03-02T11:43:33.974281+00:00,warmup,273,0.9177677035331726,0.766686201095581,0.0
2026-03-02T11:43:33.975481+00:00,warmup,274,0.9174787402153015,0.7654919028282166,0.0
2026-03-02T11:43:33.976568+00:00,warmup,275,0.9174749255180359,0.7648619413375854,0.0
2026-03-02T11:43:33.977971+00:00,warmup,276,0.9176039695739746,0.7647512555122375,0.0
2026-03-02T11:43:33.981367+00:00,warmup,277,0.9175553321838379,0.7651157379150391,0.0
2026-03-02T11:43:33.982542+00:00,warmup,278,0.9173108339309692,0.7659358978271484,0.0
2026-03-02T11:43:33.984978+00:00,warmup,279,0.917127251625061,0.7669222950935364,0.0
2026-03-02T11:43:33.987034+00:00,warmup,280,0.9171339273452759,0.7675259113311768,0.0
2026-03-02T11:43:33.988157+00:00,warmup,281,0.9171696901321411,0.7673976421356201,0.0
2026-03-02T11:43:33.989208+00:00,warmup,282,0.9170604348182678,0.7667179107666016,0.0
2026-03-02T11:43:33.990587+00:00,warmup,283,0.9168739318847656,0.7659770250320435,0.0
2026-03-02T11:43:33.998097+00:00,warmup,284,0.9167797565460205,0.7655308842658997,0.0
2026-03-02T11:43:34.000449+00:00,warmup,285,0.9167786240577698,0.7654697299003601,0.0
2026-03-02T11:43:34.001746+00:00,warmup,286,0.9167289137840271,0.7657738327980042,0.0
2026-03-02T11:43:34.004418+00:00,warmup,287,0.9165892004966736,0.7663562297821045,0.0
2026-03-02T11:43:34.006303+00:00,warmup,288,0.916467547416687,0.7669482827186584,0.0
2026-03-02T11:43:34.007400+00:00,warmup,289,0.9164246320724487,0.7671769261360168,0.0
2026-03-02T11:43:34.008809+00:00,warmup,290,0.9163824319839478,0.7668814659118652,0.0
