run_id,target_col,family,segment,n,rmse,mae,r2,source_col,q33,q67
wind_h72,delta_wind_h72,wind_quantile,high,5031,4126.037559851343,3151.6508440628795,0.863870116711994,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h72,delta_wind_h72,wind_quantile,low,5035,2343.171940466449,1731.973848009384,0.845750255936512,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h72,delta_wind_h72,wind_quantile,mid,5030,3560.1126421530507,2654.506590257641,0.8574028710546858,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h144,delta_wind_h144,wind_quantile,high,5031,9277.856675440089,7403.110429093329,0.31169260350747097,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h144,delta_wind_h144,wind_quantile,low,5035,7067.581717836946,5370.0433865883615,-0.40332354986115115,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h144,delta_wind_h144,wind_quantile,mid,5030,7876.75438816545,6057.866570212928,0.3019638571436928,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h576,delta_wind_h576,wind_quantile,high,5031,9389.48889632282,7774.0343005128625,0.2950293711540636,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h576,delta_wind_h576,wind_quantile,low,5035,13486.939164530264,11803.77603767755,-4.110259251645898,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
wind_h576,delta_wind_h576,wind_quantile,mid,5030,13386.366950923637,11595.560225356037,-1.0160846108938726,wind_speed_10m_m_s,-0.7481397137082283,0.3909895716889018
